Income.Group,Region,Country,Year,Urbanr,AgingPopr,FemLabr,Unemployr,GDPgr,GDPpcapr,FDIGDPr,FDIusdr,HDIr,LEIr,IncIr,EduIr,EPIr,EFIr,ESGcompr
High income,Europe & Central Asia,Slovenia,2000, 100.79 , 133.02 , 99.14 , 97.18 , 141.26 , 112.01 , 79.00 , 62.50 , 99.40 , 105.01 , 81.90 , 114.22 , 97.98 , 115.67 , 102.20 
High income,Europe & Central Asia,Slovenia,2001, 100.79 , 135.85 , 98.28 , 80.28 , 136.14 , 115.07 , 283.36 , 328.63 , 100.72 , 105.62 , 82.40 , 117.53 , 95.52 , 122.62 , 103.78 
High income,Europe & Central Asia,Slovenia,2002, 100.99 , 138.68 , 98.92 , 83.10 , 139.39 , 129.31 , 929.45 ," 1,337.15 ", 101.69 , 106.23 , 82.80 , 119.40 , 96.82 , 114.68 , 102.76 
High income,Europe & Central Asia,Slovenia,2003, 101.39 , 141.51 , 98.92 , 91.55 , 133.26 , 163.04 , 213.32 , (254.52), 102.53 , 106.84 , 83.20 , 121.12 , 98.16 , 114.48 , 103.50 
High income,Europe & Central Asia,Slovenia,2004, 101.79 , 144.34 , 99.35 , 84.51 , 148.98 , 189.22 , 261.71 , 249.56 , 103.38 , 107.45 , 83.80 , 122.41 , 100.96 , 117.46 , 105.33 
High income,Europe & Central Asia,Slovenia,2005, 102.18 , 146.23 , 98.92 , 91.55 , 142.67 , 198.73 , 316.47 , (178.46), 103.86 , 108.18 , 84.40 , 122.70 , 107.36 , 118.25 , 107.51 
High income,Europe & Central Asia,Slovenia,2006, 102.78 , 149.06 , 99.35 , 83.10 , 164.57 , 216.01 , 206.88 , (290.16), 104.70 , 108.91 , 85.10 , 123.85 , 107.07 , 122.82 , 108.89 
High income,Europe & Central Asia,Slovenia,2007, 103.17 , 150.94 , 98.71 , 67.61 , 178.43 , 261.19 , 463.32 , (393.73), 105.31 , 109.65 , 85.90 , 123.85 , 106.24 , 118.25 , 107.91 
High income,Europe & Central Asia,Slovenia,2008, 103.57 , 153.77 , 99.14 , 61.97 , 139.44 , 301.77 , 229.62 , (322.96), 105.91 , 110.38 , 86.30 , 124.71 , 104.86 , 119.44 , 108.13 
High income,Europe & Central Asia,Slovenia,2009, 103.97 , 155.66 , 98.71 , 83.10 , (84.81), 271.14 , (181.31), (709.02), 105.79 , 110.99 , 85.10 , 125.43 , 107.01 , 124.80 , 109.89 
High income,Europe & Central Asia,Slovenia,2010, 104.56 , 157.55 , 98.06 , 101.41 , 115.10 , 258.13 , 78.21 , 106.02 , 106.27 , 111.60 , 85.30 , 126.15 , 110.46 , 128.37 , 111.86 
High income,Europe & Central Asia,Slovenia,2011, 104.96 , 159.43 , 98.49 , 115.49 , 109.68 , 275.54 , 200.69 , 788.98 , 106.51 , 112.21 , 85.30 , 126.15 , 111.83 , 128.17 , 112.29 
High income,Europe & Central Asia,Slovenia,2012, 105.36 , 161.32 , 98.92 , 123.94 , (29.66), 248.62 , 8.50 , 531.69 , 105.67 , 112.70 , 84.90 , 123.42 , 113.39 , 124.80 , 111.56 
High income,Europe & Central Asia,Slovenia,2013, 105.75 , 163.21 , 98.28 , 142.25 , (11.56), 257.99 , 25.37 , 63.77 , 106.63 , 113.19 , 84.70 , 126.58 , 115.56 , 122.42 , 112.08 
High income,Europe & Central Asia,Slovenia,2014, 106.35 , 166.04 , 98.92 , 136.62 , 131.10 , 265.88 , 240.96 , 715.17 , 106.88 , 113.55 , 85.20 , 125.86 , 117.98 , 124.40 , 113.24 
High income,Europe & Central Asia,Slovenia,2015, 106.75 , 169.81 , 98.92 , 126.76 , 124.83 , 229.28 , 473.90 ," 1,244.99 ", 106.88 , 113.92 , 85.20 , 125.72 , 118.60 , 119.64 , 112.37 
High income,Europe & Central Asia,Slovenia,2016, 107.14 , 174.53 , 100.00 , 112.68 , 135.07 , 237.42 , 382.29 , 858.77 , 107.60 , 114.29 , 85.70 , 127.16 , 118.01 , 120.24 , 112.71 
High income,Europe & Central Asia,Slovenia,2017, 107.74 , 179.25 , 100.00 , 92.96 , 154.31 , 258.04 , 290.74 , 501.02 , 108.44 , 114.65 , 86.50 , 128.30 , 118.98 , 117.46 , 112.72 
High income,Europe & Central Asia,Slovenia,2018, 108.13 , 184.91 , 99.57 , 71.83 , 146.27 , 286.08 , 335.98 , 965.64 , 108.81 , 114.90 , 87.20 , 128.30 , 118.77 , 128.57 , 115.37 
High income,Europe & Central Asia,Slovenia,2019, 108.73 , 190.57 , 99.57 , 59.15 , 127.45 , 282.62 , 375.54 , 745.51 ,  NA  ,  NA  ,  NA  ,  NA  , 118.98 , 129.96 ,  NA  
Upper middle income,Sub-Saharan Africa,South Africa,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Upper middle income,Sub-Saharan Africa,South Africa,1991, 101.15 , 100.00 , 101.08 , 100.00 , (320.41), 104.65 , 412.89 , 146.00 , 101.12 , 100.15 , 99.42 , 103.76 , 100.00 , 100.00 , 100.43 
Upper middle income,Sub-Saharan Africa,South Africa,1992, 101.92 , 102.50 , 102.15 , 100.67 , (672.48), 110.80 , 103.81 ," (1,866.67)", 102.40 , 99.85 , 98.55 , 109.21 , 100.00 , 100.00 , 100.96 
Upper middle income,Sub-Saharan Africa,South Africa,1993, 102.88 , 102.50 , 103.23 , 101.35 , 488.16 , 107.92 , 112.83 , (270.62), 103.36 , 99.10 , 98.26 , 113.35 , 100.00 , 100.00 , 101.34 
Upper middle income,Sub-Saharan Africa,South Africa,1994, 103.85 , 105.00 , 104.57 , 101.35 ," 1,106.97 ", 109.72 , 508.83 , (854.51), 103.68 , 97.75 , 98.55 , 115.98 , 100.00 , 100.00 , 101.52 
Upper middle income,Sub-Saharan Africa,South Africa,1995, 104.81 , 107.50 , 105.91 , 101.68 ," 1,075.50 ", 119.49 ," 1,325.45 "," (1,201.09)", 104.32 , 95.95 , 98.69 , 119.55 , 100.00 , 100.00 , 101.72 
Upper middle income,Sub-Saharan Africa,South Africa,1996, 105.77 , 110.00 , 107.26 , 101.68 ," 1,453.11 ", 111.29 , 944.01 , (223.33), 103.84 , 93.84 , 99.13 , 120.11 , 101.80 , 102.97 , 102.86 
Upper middle income,Sub-Saharan Africa,South Africa,1997, 106.54 , 110.00 , 108.33 , 101.68 , 918.16 , 113.05 ," 3,910.86 "," 1,533.93 ", 103.04 , 91.29 , 99.27 , 120.86 , 101.51 , 104.12 , 102.90 
Upper middle income,Sub-Saharan Africa,South Africa,1998, 107.50 , 110.00 , 109.41 , 101.68 , 257.34 , 100.45 , 709.56 ," (1,045.04)", 102.08 , 88.44 , 99.13 , 121.43 , 101.20 , 105.93 , 103.05 
Upper middle income,Sub-Saharan Africa,South Africa,1999, 108.46 , 112.50 , 110.48 , 102.02 , 855.22 , 98.14 ," 1,779.02 ", (77.97), 101.28 , 85.74 , 99.27 , 121.99 , 101.38 , 104.28 , 102.15 
Upper middle income,Sub-Saharan Africa,South Africa,2000, 109.42 , 112.50 , 111.83 , 101.68 ," 1,421.65 ", 96.58 ," 1,184.20 ", 767.00 , 100.64 , 83.33 , 99.85 , 122.56 , 103.69 , 104.94 , 102.56 
Upper middle income,Sub-Saharan Africa,South Africa,2001, 110.38 , 115.00 , 112.90 , 104.04 , 949.63 , 84.92 ," 9,230.21 "," 10,500.61 ", 97.60 , 81.08 , 100.00 , 114.47 , 106.06 , 105.11 , 101.60 
Upper middle income,Sub-Saharan Africa,South Africa,2002, 111.35 , 115.00 , 113.98 , 112.79 ," 1,264.43 ", 79.69 ," 2,055.43 "," 1,914.97 ", 98.88 , 79.28 , 100.58 , 121.05 , 111.61 , 105.44 , 103.38 
Upper middle income,Sub-Saharan Africa,South Africa,2003, 112.31 , 115.00 , 115.05 , 109.43 ," 1,028.01 ", 119.47 , 781.89 , 322.37 , 98.72 , 77.93 , 100.87 , 122.37 , 112.89 , 110.54 , 105.37 
Upper middle income,Sub-Saharan Africa,South Africa,2004, 113.46 , 115.00 , 116.13 , 99.66 ," 1,533.22 ", 153.94 , 568.25 , (582.47), 98.88 , 77.33 , 101.74 , 122.74 , 112.72 , 109.23 , 104.99 
Upper middle income,Sub-Saharan Africa,South Africa,2005, 114.42 , 115.00 , 116.94 , 98.65 ," 1,760.57 ", 171.46 ," 3,961.04 "," 5,512.60 ", 99.20 , 77.33 , 102.61 , 123.12 , 113.75 , 103.62 , 103.44 
Upper middle income,Sub-Saharan Africa,South Africa,2006, 115.58 , 117.50 , 117.47 , 95.96 ," 1,863.39 ", 178.41 , 450.15 ," (5,116.37)", 99.84 , 78.08 , 103.63 , 123.31 , 111.63 , 104.94 , 103.85 
Upper middle income,Sub-Saharan Africa,South Africa,2007, 116.54 , 117.50 , 118.01 , 89.90 ," 1,786.82 ", 194.13 ," 3,457.02 "," 3,576.18 ", 100.96 , 79.58 , 104.06 , 124.06 , 107.79 , 104.61 , 103.48 
Upper middle income,Sub-Saharan Africa,South Africa,2008, 117.69 , 117.50 , 118.28 , 75.42 ," 1,104.15 ", 183.47 ," 5,360.14 "," 11,676.64 ", 103.04 , 81.68 , 104.50 , 128.01 , 106.33 , 104.45 , 104.13 
Upper middle income,Sub-Saharan Africa,South Africa,2009, 118.65 , 117.50 , 118.01 , 79.12 , (484.00), 186.72 ," 4,031.58 "," 6,188.13 ", 104.64 , 84.23 , 104.06 , 130.45 , 105.36 , 105.11 , 104.86 
Upper middle income,Sub-Saharan Africa,South Africa,2010, 119.62 , 120.00 , 117.47 , 83.16 ," 1,056.53 ", 233.40 ," 1,601.52 "," 3,817.16 ", 105.92 , 87.09 , 104.50 , 130.83 , 108.32 , 103.46 , 105.43 
Upper middle income,Sub-Saharan Africa,South Africa,2011, 120.58 , 120.00 , 119.09 , 83.16 ," 1,133.45 ", 255.02 ," 1,616.87 "," 4,239.66 ", 106.08 , 89.79 , 104.79 , 126.69 , 114.31 , 103.29 , 106.38 
Upper middle income,Sub-Saharan Africa,South Africa,2012, 121.73 , 120.00 , 118.82 , 83.16 , 796.49 , 238.90 ," 1,881.16 "," 1,765.59 ", 107.68 , 92.49 , 104.79 , 128.76 , 120.72 , 103.29 , 108.25 
Upper middle income,Sub-Saharan Africa,South Africa,2013, 122.69 , 122.50 , 119.89 , 82.83 , 882.04 , 217.60 ," 3,524.70 "," 1,751.59 ", 109.28 , 94.89 , 105.08 , 130.64 , 124.89 , 101.81 , 109.19 
Upper middle income,Sub-Saharan Africa,South Africa,2014, 123.65 , 125.00 , 120.16 , 83.84 , 681.21 , 204.88 ," 2,618.65 "," (1,832.67)", 110.56 , 97.00 , 105.08 , 132.52 , 126.55 , 102.97 , 110.49 
Upper middle income,Sub-Saharan Africa,South Africa,2015, 124.62 , 125.00 , 120.43 , 84.85 , 475.64 , 182.63 , 830.83 ," (3,851.42)", 111.84 , 98.50 , 105.08 , 135.34 , 128.76 , 103.13 , 111.57 
Upper middle income,Sub-Saharan Africa,South Africa,2016, 125.58 , 127.50 , 120.43 , 89.56 , 225.58 , 167.93 ," 1,240.70 "," (2,194.06)", 112.32 , 99.70 , 104.79 , 135.53 , 131.92 , 101.98 , 111.91 
Upper middle income,Sub-Saharan Africa,South Africa,2017, 126.73 , 130.00 , 121.51 , 91.25 , 545.12 , 195.30 , 998.69 ," (5,198.48)", 112.64 , 100.60 , 104.64 , 135.53 , 133.80 , 102.64 , 112.59 
Upper middle income,Sub-Saharan Africa,South Africa,2018, 127.69 , 132.50 , 121.77 , 90.57 , 347.67 , 203.00 ," 2,407.70 "," 1,587.51 ", 112.80 , 101.35 , 104.50 , 135.53 , 134.87 , 103.79 , 113.28 
Upper middle income,Sub-Saharan Africa,South Africa,2019, 128.65 , 135.00 , 122.04 , 94.95 , 148.01 , 191.13 ," 2,108.07 "," 1,557.15 ",  NA  ,  NA  ,  NA  ,  NA  , 136.20 , 96.05 ,  NA  
High income,East Asia & Pacific,South Korea,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
High income,East Asia & Pacific,South Korea,1991, 101.63 , 103.85 , 99.49 , 100.00 , 109.12 , 115.54 , 119.27 , (155.25), 101.51 , 100.88 , 101.95 , 101.48 , 100.00 , 100.00 , 100.62 
High income,East Asia & Pacific,South Korea,1992, 102.71 , 105.77 , 98.99 , 104.17 , 62.75 , 122.94 , 76.35 , (427.05), 102.47 , 101.76 , 102.92 , 102.66 , 100.00 , 100.00 , 101.05 
High income,East Asia & Pacific,South Korea,1993, 103.79 , 109.62 , 98.99 , 120.83 , 69.63 , 134.42 , 57.44 , (697.72), 103.85 , 102.64 , 104.04 , 104.59 , 100.00 , 100.00 , 101.61 
High income,East Asia & Pacific,South Korea,1994, 105.01 , 111.54 , 99.49 , 104.17 , 93.84 , 157.11 , 66.44 ," (1,659.25)", 105.36 , 103.52 , 105.71 , 106.95 , 100.00 , 100.00 , 102.31 
High income,East Asia & Pacific,South Korea,1995, 105.96 , 115.38 , 100.00 , 87.50 , 97.34 , 190.09 , 118.96 ," (1,576.94)", 106.87 , 104.40 , 107.38 , 109.02 , 100.00 , 100.00 , 102.96 
High income,East Asia & Pacific,South Korea,1996, 106.64 , 119.23 , 100.76 , 83.33 , 79.89 , 202.77 , 123.59 ," (2,477.97)", 108.38 , 105.16 , 108.77 , 111.09 , 100.16 , 101.39 , 104.04 
High income,East Asia & Pacific,South Korea,1997, 106.91 , 123.08 , 102.02 , 108.33 , 62.47 , 187.57 , 157.02 ," (1,267.35)", 109.89 , 105.91 , 109.75 , 114.20 , 100.06 , 96.94 , 103.26 
High income,East Asia & Pacific,South Korea,1998, 107.18 , 126.92 , 99.49 , 291.67 , (151.93), 125.29 , 423.43 ," 2,119.29 ", 109.48 , 106.79 , 108.22 , 113.61 , 100.30 , 101.81 , 104.73 
High income,East Asia & Pacific,South Korea,1999, 107.59 , 132.69 , 100.51 , 262.50 , 116.09 , 161.46 , 584.29 ," 7,815.87 ", 110.99 , 107.67 , 110.31 , 115.09 , 100.50 , 96.81 , 103.80 
High income,East Asia & Pacific,South Korea,2000, 107.86 , 138.46 , 102.02 , 183.33 , 91.73 , 185.43 , 541.35 ," 7,711.07 ", 112.23 , 108.43 , 112.12 , 116.42 , 100.44 , 96.81 , 104.35 
High income,East Asia & Pacific,South Korea,2001, 108.27 , 144.23 , 102.53 , 166.67 , 49.13 , 174.90 , 322.76 ," 4,413.70 ", 113.19 , 109.31 , 112.81 , 117.46 , 103.84 , 95.97 , 105.28 
High income,East Asia & Pacific,South Korea,2002, 108.81 , 150.00 , 102.78 , 137.50 , 78.21 , 199.17 , 236.56 ," 2,426.37 ", 114.29 , 110.19 , 114.35 , 118.34 , 107.31 , 96.53 , 106.78 
High income,East Asia & Pacific,South Korea,2003, 109.35 , 157.69 , 101.77 , 150.00 , 31.86 , 221.98 , 270.35 ," 2,373.06 ", 115.25 , 111.07 , 114.76 , 119.82 , 111.11 , 94.86 , 107.56 
High income,East Asia & Pacific,South Korea,2004, 109.76 , 163.46 , 102.78 , 154.17 , 52.62 , 249.56 , 454.24 ," 7,062.10 ", 116.35 , 112.08 , 115.74 , 121.45 , 113.79 , 94.17 , 108.51 
High income,East Asia & Pacific,South Korea,2005, 110.16 , 171.15 , 103.28 , 154.17 , 43.62 , 293.53 , 395.49 ," 6,165.30 ", 117.45 , 112.96 , 116.43 , 122.93 , 116.82 , 92.22 , 109.05 
High income,East Asia & Pacific,South Korea,2006, 110.43 , 176.92 , 103.79 , 145.83 , 53.30 , 328.95 , 235.75 ," (3,882.65)", 118.41 , 113.84 , 117.41 , 123.96 , 119.38 , 93.75 , 110.59 
High income,East Asia & Pacific,South Korea,2007, 110.57 , 184.62 , 103.79 , 133.33 , 58.71 , 364.39 , 204.00 ," (14,844.86)", 119.37 , 114.59 , 118.52 , 125.30 , 119.19 , 94.17 , 111.13 
High income,East Asia & Pacific,South Korea,2008, 110.70 , 190.38 , 104.04 , 133.33 , 30.50 , 323.00 , 289.49 ," (9,530.82)", 120.05 , 115.47 , 118.94 , 125.89 , 123.46 , 95.28 , 112.80 
High income,East Asia & Pacific,South Korea,2009, 110.84 , 198.08 , 103.03 , 150.00 , 8.03 , 289.62 , 259.02 ," (9,564.61)", 119.64 , 116.23 , 118.94 , 123.82 , 126.78 , 94.58 , 113.23 
High income,East Asia & Pacific,South Korea,2010, 110.98 , 205.77 , 103.54 , 154.17 , 68.89 , 349.28 , 224.98 ," (21,374.66)", 121.15 , 116.98 , 120.33 , 126.63 , 125.69 , 97.08 , 114.46 
High income,East Asia & Pacific,South Korea,2011, 110.98 , 213.46 , 103.54 , 141.67 , 37.31 , 379.67 , 211.34 ," (22,688.01)", 121.98 , 117.61 , 121.03 , 127.51 , 124.39 , 96.94 , 114.42 
High income,East Asia & Pacific,South Korea,2012, 110.98 , 221.15 , 103.79 , 133.33 , 24.32 , 385.27 , 201.30 ," (24,089.95)", 122.25 , 118.36 , 121.45 , 127.22 , 123.60 , 97.08 , 114.42 
High income,East Asia & Pacific,South Korea,2013, 110.84 , 230.77 , 103.79 , 129.17 , 32.04 , 411.23 , 252.40 ," (17,752.51)", 122.66 , 118.99 , 121.87 , 127.37 , 124.58 , 97.64 , 115.01 
High income,East Asia & Pacific,South Korea,2014, 110.70 , 238.46 , 104.55 , 145.83 , 32.42 , 442.50 , 169.32 ," (21,375.46)", 123.08 , 119.62 , 122.28 , 127.51 , 124.58 , 98.89 , 115.59 
High income,East Asia & Pacific,South Korea,2015, 110.57 , 248.08 , 105.05 , 150.00 , 28.44 , 434.68 , 75.88 ," (22,355.02)", 123.49 , 120.13 , 122.84 , 127.51 , 125.29 , 99.31 , 116.06 
High income,East Asia & Pacific,South Korea,2016, 110.57 , 255.77 , 105.30 , 154.17 , 29.83 , 443.10 , 218.68 ," (20,302.74)", 123.76 , 120.75 , 123.26 , 127.51 , 126.32 , 99.58 , 116.55 
High income,East Asia & Pacific,South Korea,2017, 110.43 , 267.31 , 105.81 , 154.17 , 31.99 , 478.32 , 298.94 ," (18,443.49)", 124.18 , 121.26 , 123.82 , 127.51 , 127.19 , 103.19 , 118.09 
High income,East Asia & Pacific,South Korea,2018, 110.43 , 276.92 , 106.31 , 158.33 , 26.98 , 504.39 , 191.89 ," (29,723.52)", 124.45 , 121.64 , 124.23 , 127.51 , 127.13 , 102.50 , 117.97 
High income,East Asia & Pacific,South Korea,2019, 110.30 , 290.38 , 106.31 , 170.83 , 20.58 , 480.51 , 174.34 ," (28,499.20)",  NA  ,  NA  ,  NA  ,  NA  , 127.25 , 100.42 ,  NA  
High income,Europe & Central Asia,Spain,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
High income,Europe & Central Asia,Spain,1991, 100.13 , 102.24 , 100.86 , 100.00 , 67.33 , 107.29 , 83.05 , 76.96 , 101.33 , 100.34 , 100.48 , 103.05 , 100.00 , 100.00 , 100.49 
High income,Europe & Central Asia,Spain,1992, 100.27 , 104.48 , 102.87 , 111.32 , 24.57 , 116.71 , 80.74 , 105.95 , 102.39 , 100.57 , 100.48 , 106.09 , 100.00 , 100.00 , 100.89 
High income,Europe & Central Asia,Spain,1993, 100.40 , 107.46 , 104.31 , 139.62 , (127.28), 96.63 , 78.98 , 62.07 , 103.71 , 100.91 , 100.36 , 110.15 , 100.00 , 100.00 , 101.40 
High income,Europe & Central Asia,Spain,1994, 100.53 , 109.70 , 107.18 , 152.20 , 63.02 , 97.18 , 63.44 , 49.37 , 104.91 , 101.36 , 100.36 , 113.54 , 100.00 , 100.00 , 101.87 
High income,Europe & Central Asia,Spain,1995, 100.66 , 112.69 , 108.62 , 142.77 , 72.92 , 112.08 , 51.70 , 32.19 , 106.10 , 101.70 , 101.09 , 116.24 , 100.00 , 100.00 , 102.37 
High income,Europe & Central Asia,Spain,1996, 100.66 , 114.93 , 109.48 , 138.99 , 70.36 , 116.69 , 58.53 , 24.48 , 106.90 , 102.16 , 101.45 , 117.94 , 100.27 , 94.90 , 101.36 
High income,Europe & Central Asia,Spain,1997, 100.80 , 117.91 , 110.63 , 130.19 , 97.92 , 106.71 , 61.34 , (151.33), 107.43 , 102.50 , 102.06 , 118.61 , 100.27 , 94.90 , 101.59 
High income,Europe & Central Asia,Spain,1998, 100.93 , 120.15 , 110.92 , 117.61 , 116.18 , 111.51 , 97.38 , (158.20), 107.96 , 102.95 , 102.67 , 119.12 , 105.53 , 99.68 , 104.57 
High income,Europe & Central Asia,Spain,1999, 101.06 , 122.39 , 111.49 , 97.48 , 118.75 , 113.84 , 118.67 , (343.80), 108.62 , 103.30 , 103.39 , 119.97 , 105.58 , 103.66 , 105.97 
High income,Europe & Central Asia,Spain,2000, 101.19 , 124.63 , 113.22 , 86.79 , 138.73 , 106.58 , 260.42 , (277.60), 109.42 , 103.75 , 104.36 , 120.98 , 104.69 , 104.94 , 106.44 
High income,Europe & Central Asia,Spain,2001, 101.19 , 124.63 , 111.49 , 64.78 , 104.01 , 111.23 , 176.84 , (145.27), 109.81 , 104.09 , 104.85 , 121.15 , 103.79 , 108.44 , 107.33 
High income,Europe & Central Asia,Spain,2002, 101.46 , 124.63 , 114.94 , 69.81 , 72.22 , 123.33 , 214.10 , 60.82 , 110.08 , 104.55 , 105.09 , 121.32 , 103.43 , 109.55 , 107.68 
High income,Europe & Central Asia,Spain,2003, 101.86 , 124.63 , 116.09 , 71.07 , 78.86 , 155.48 , 130.28 , (129.53), 110.48 , 105.00 , 105.33 , 121.83 , 104.38 , 109.55 , 108.12 
High income,Europe & Central Asia,Spain,2004, 102.12 , 124.63 , 117.82 , 69.81 , 82.58 , 180.09 , 90.86 , (452.67), 111.01 , 105.45 , 105.58 , 122.67 , 105.26 , 109.71 , 108.62 
High income,Europe & Central Asia,Spain,2005, 102.52 , 124.63 , 118.97 , 57.23 , 96.58 , 191.38 , 89.86 , (272.72), 111.94 , 105.91 , 105.82 , 124.87 , 106.21 , 106.69 , 108.40 
High income,Europe & Central Asia,Spain,2006, 102.79 , 124.63 , 120.69 , 53.46 , 108.50 , 205.47 , 100.33 , (783.35), 112.47 , 106.36 , 106.18 , 125.89 , 107.88 , 108.60 , 109.64 
High income,Europe & Central Asia,Spain,2007, 103.05 , 124.63 , 121.84 , 51.57 , 95.33 , 235.79 , 177.84 , (847.96), 113.13 , 106.82 , 106.42 , 127.07 , 109.24 , 110.19 , 110.70 
High income,Europe & Central Asia,Spain,2008, 103.45 , 125.37 , 123.85 , 71.07 , 23.46 , 256.19 , 174.92 , (116.17), 113.53 , 107.27 , 106.30 , 128.26 , 112.75 , 110.03 , 111.80 
High income,Europe & Central Asia,Spain,2009, 103.71 , 126.12 , 126.15 , 112.58 , (199.52), 232.11 , 24.67 , (158.77), 113.79 , 107.73 , 105.70 , 129.27 , 116.18 , 111.62 , 113.26 
High income,Europe & Central Asia,Spain,2010, 103.98 , 127.61 , 127.59 , 125.16 , 4.31 , 220.96 , 98.87 , (111.77), 114.72 , 108.18 , 105.70 , 131.98 , 120.02 , 110.83 , 114.47 
High income,Europe & Central Asia,Spain,2011, 104.38 , 129.10 , 129.31 , 134.59 , (121.54), 229.17 , 69.62 , (273.52), 115.38 , 108.64 , 105.33 , 134.18 , 124.43 , 111.78 , 116.20 
High income,Europe & Central Asia,Spain,2012, 104.64 , 131.34 , 130.75 , 155.97 , (178.26), 205.18 , 60.38 , 223.36 , 115.78 , 109.09 , 104.97 , 135.36 , 126.62 , 110.03 , 116.46 
High income,Europe & Central Asia,Spain,2013, 104.91 , 134.33 , 131.90 , 164.15 , (137.96), 210.50 , 134.17 , 136.34 , 116.05 , 109.43 , 104.73 , 136.04 , 128.05 , 108.28 , 116.45 
High income,Europe & Central Asia,Spain,2014, 105.31 , 136.57 , 132.18 , 153.46 , 36.60 , 213.41 , 92.31 , (224.00), 116.71 , 109.77 , 105.09 , 137.56 , 125.65 , 107.01 , 115.75 
High income,Europe & Central Asia,Spain,2015, 105.57 , 138.81 , 132.76 , 138.99 , 101.42 , 186.40 , 73.96 , (418.31), 117.37 , 110.11 , 105.82 , 138.58 , 123.39 , 107.64 , 115.61 
High income,Europe & Central Asia,Spain,2016, 105.84 , 141.04 , 133.05 , 123.27 , 80.16 , 192.00 , 137.82 , (218.38), 117.77 , 110.34 , 106.42 , 139.09 , 123.83 , 109.08 , 116.33 
High income,Europe & Central Asia,Spain,2017, 106.23 , 142.54 , 133.05 , 108.18 , 76.47 , 204.06 , 73.02 , (233.94), 118.17 , 110.68 , 106.91 , 139.42 , 123.68 , 101.27 , 114.29 
High income,Europe & Central Asia,Spain,2018, 106.50 , 144.78 , 132.76 , 96.23 , 62.17 , 219.76 , 132.63 , 177.88 , 118.44 , 110.91 , 107.27 , 139.42 , 123.85 , 103.66 , 115.10 
High income,Europe & Central Asia,Spain,2019, 106.90 , 146.27 , 133.05 , 88.05 , 52.34 , 214.52 , 31.46 , (215.49),  NA  ,  NA  ,  NA  ,  NA  , 124.16 , 104.62 ,  NA  
Lower middle income,South Asia,Sri Lanka,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,South Asia,Sri Lanka,1991, 100.00 , 101.82 , 95.58 , 100.00 , 71.87 , 110.71 , 99.53 , 103.04 , 100.80 , 100.13 , 100.92 , 101.35 , 100.00 , 100.00 , 100.34 
Lower middle income,South Asia,Sri Lanka,1992, 100.00 , 103.64 , 91.44 , 96.60 , 68.75 , 118.00 , 234.15 , 284.49 , 101.60 , 100.26 , 101.85 , 102.70 , 100.00 , 100.00 , 100.68 
Lower middle income,South Asia,Sri Lanka,1993, 100.00 , 105.45 , 90.88 , 93.88 , 107.81 , 124.41 , 348.51 , 441.03 , 101.92 , 100.00 , 103.51 , 102.36 , 100.00 , 100.00 , 100.80 
Lower middle income,South Asia,Sri Lanka,1994, 100.00 , 107.27 , 92.27 , 88.44 , 87.50 , 139.68 , 263.12 , 371.85 , 103.36 , 99.74 , 104.62 , 105.57 , 100.00 , 100.00 , 101.35 
Lower middle income,South Asia,Sri Lanka,1995, 100.00 , 109.09 , 90.33 , 83.67 , 85.94 , 154.06 , 79.62 , 131.65 , 104.00 , 99.48 , 105.73 , 106.93 , 100.00 , 100.00 , 101.64 
Lower middle income,South Asia,Sri Lanka,1996, 99.46 , 110.91 , 88.95 , 77.55 , 59.37 , 163.21 , 159.81 , 281.84 , 104.80 , 99.48 , 106.47 , 108.45 , 99.65 , 103.14 , 102.92 
Lower middle income,South Asia,Sri Lanka,1997, 99.46 , 110.91 , 87.85 , 72.11 , 100.08 , 176.24 , 527.95 ," 1,011.12 ", 105.92 , 99.74 , 108.13 , 110.14 , 99.71 , 108.09 , 105.07 
Lower middle income,South Asia,Sri Lanka,1998, 99.46 , 112.73 , 97.24 , 62.59 , 73.41 , 183.52 , 226.88 , 454.77 , 107.04 , 100.66 , 109.24 , 111.66 , 99.88 , 106.60 , 105.15 
Lower middle income,South Asia,Sri Lanka,1999, 99.46 , 112.73 , 91.16 , 60.54 , 67.20 , 180.94 , 208.76 , 414.76 , 108.32 , 101.97 , 110.17 , 113.18 , 99.65 , 105.61 , 105.35 
Lower middle income,South Asia,Sri Lanka,2000, 99.46 , 112.73 , 91.44 , 52.38 , 93.75 , 187.59 , 196.20 , 406.61 , 109.92 , 103.67 , 111.65 , 114.70 , 98.66 , 104.29 , 105.43 
