"Income.Group","Region","Country","Year","Urbanr","AgingPopr","FemLabr","Unemployr","GDPgr","GDPpcapr","FDIGDPr","FDIusdr","HDIr","LEIr","IncIr","EduIr","EPIr","EFIr","ESGcompr"
"Lower middle income","Europe & Central Asia","Ukraine",2006,101.8,133.33,97.17,357.89,217.25,146.57,1924.66,3799.34,102.41,95.57,93.06,120.52,111.84,136.34,112.31
"Lower middle income","Europe & Central Asia","Ukraine",2007,101.95,133.33,97.37,336.84,219.67,195.29,2643.06,6104.64,103.4,96.09,94.76,120.99,110.47,129.07,110.82
"Lower middle income","Europe & Central Asia","Ukraine",2008,102.25,132.5,97.37,336.84,136.31,247.63,2199.97,6558.28,103.97,96.87,95.61,121.3,112.12,127.82,111.3
"Lower middle income","Europe & Central Asia","Ukraine",2009,102.54,131.67,97.57,463.16,-232.59,162,1505.51,3082.12,103.12,97.91,91.93,121.45,116.61,122.31,110.75
"Lower middle income","Europe & Central Asia","Ukraine",2010,102.69,130.83,97.37,426.32,160.43,188.89,1753.51,3813.91,103.83,98.96,92.92,121.6,116.48,116.29,109.77
"Lower middle income","Europe & Central Asia","Ukraine",2011,102.84,130.83,96.76,415.79,186.14,227.41,1633.07,4645.7,104.54,100.13,94.05,121.45,118.29,114.79,110.29
"Lower middle income","Europe & Central Asia","Ukraine",2012,102.99,130,95.75,394.74,103.76,245.61,1719.4,4764.9,105.25,101.17,94.19,122.07,118.45,115.54,110.82
"Lower middle income","Europe & Central Asia","Ukraine",2013,103.14,130,96.36,378.95,-0.42,256.71,909.4,2701.32,105.53,102.09,94.33,122.07,116.83,116.04,110.73
"Lower middle income","Europe & Central Asia","Ukraine",2014,103.29,130,95.75,489.47,-103.27,197.78,234.56,198.01,105.96,102.87,94.19,122.53,116.53,123.56,112.53
"Lower middle income","Europe & Central Asia","Ukraine",2015,103.44,130.83,95.75,478.95,-154.02,135.35,-249.86,-369.54,105.25,103.39,92.07,122.38,113.28,117.54,110.08
"Lower middle income","Europe & Central Asia","Ukraine",2016,103.59,132.5,95.55,494.74,135.22,139.37,1571.02,2512.58,105.82,103.78,92.63,122.99,112.44,117.29,110.09
"Lower middle income","Europe & Central Asia","Ukraine",2017,103.59,135,95.55,500,138.86,168.22,1291.13,2439.74,105.96,104.04,92.92,122.99,113.87,120.55,111.28
"Lower middle income","Europe & Central Asia","Ukraine",2018,103.89,136.67,95.55,463.16,153.67,197.28,1292.42,2953.64,106.38,104.17,93.77,122.99,114.13,130.08,113.64
"Lower middle income","Europe & Central Asia","Ukraine",2019,104.04,139.17,95.55,468.42,150.96,233.1,1402.33,3451.66,NA,NA,NA,NA,114.56,131.08,NA
"High income","Europe & Central Asia","United Kingdom",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"High income","Europe & Central Asia","United Kingdom",1991,100,100.64,100.23,100,-250.34,104.22,53.75,-102.26,101.55,100.35,99.76,104.81,100,100,100.55
"High income","Europe & Central Asia","United Kingdom",1992,100.13,101.27,100.93,113.95,54.66,107.29,51.55,-123.47,103.35,100.7,99.76,109.78,100,100,101.15
"High income","Europe & Central Asia","United Kingdom",1993,100.13,101.27,102.08,119.77,339.33,96.3,49.02,-180.24,104.9,101.05,100.24,114.29,100,100,101.77
"High income","Europe & Central Asia","United Kingdom",1994,100.26,101.27,102.31,111.63,524.15,103.21,45.33,-280.65,106.71,101.4,100.83,118.63,100,100,102.39
"High income","Europe & Central Asia","United Kingdom",1995,100.38,101.27,102.55,101.16,345.03,121.09,57.38,-304.63,108.26,101.75,101.19,123.14,100,100,102.99
"High income","Europe & Central Asia","United Kingdom",1996,100.38,101.27,103.24,95.35,339.56,127.43,60.52,-169.52,108.9,102.1,101.66,124.38,100.02,98.07,102.68
"High income","Europe & Central Asia","United Kingdom",1997,100.51,101.27,103.7,82.56,525.36,140,86.98,-274.79,109.55,102.45,102.37,125.62,100.09,98.07,102.99
"High income","Europe & Central Asia","United Kingdom",1998,100.51,101.27,103.94,72.09,496.74,147.75,175.88,-459.92,110.32,102.92,102.97,126.71,100.09,98.2,103.3
"High income","Europe & Central Asia","United Kingdom",1999,100.64,101.27,104.4,69.77,467.22,150.14,204.04,-940.47,111.1,103.27,103.44,128.57,100.1,97.82,103.52
"High income","Europe & Central Asia","United Kingdom",2000,100.77,101.27,104.63,65.12,468.48,147.42,261.65,-1056.03,111.87,103.73,104.03,129.81,99.99,99.23,104.21
"High income","Europe & Central Asia","United Kingdom",2001,100.9,101.27,105.09,54.65,405.36,145.29,90.38,-259.35,112.39,104.08,104.51,130.43,99.32,99.61,104.31
"High income","Europe & Central Asia","United Kingdom",2002,101.15,101.91,105.56,58.14,316.77,157.4,132.94,-332.75,112.77,104.55,104.98,130.75,99.83,100.77,104.98
"High income","Europe & Central Asia","United Kingdom",2003,101.54,101.91,105.09,55.81,447.88,180.25,46.36,-444.32,113.29,105.02,105.58,131.21,99.84,99.49,104.81
"High income","Europe & Central Asia","United Kingdom",2004,101.92,101.91,105.79,53.49,323.53,210.99,95.2,-410.76,114.32,105.48,105.81,133.7,99.93,99.74,105.29
"High income","Europe & Central Asia","United Kingdom",2005,102.3,101.91,105.79,55.81,433.35,220.11,263.02,693.15,114.84,106.07,106.29,134.63,100.1,101.67,106.18
"High income","Europe & Central Asia","United Kingdom",2006,102.69,102.55,105.79,61.63,380.01,233.56,198.32,458.76,114.71,106.53,106.41,133.39,100.1,103.21,106.59
"High income","Europe & Central Asia","United Kingdom",2007,103.07,103.18,105.56,61.63,331.25,264.81,178.57,-1302.4,115.1,107,106.64,133.7,100.47,102.57,106.64
"High income","Europe & Central Asia","United Kingdom",2008,103.46,103.82,105.79,65.12,-138.32,247.63,229.19,-871.62,115.61,107.47,106.29,135.4,101.38,101.93,106.93
"High income","Europe & Central Asia","United Kingdom",2009,103.71,104.46,106.48,87.21,-678.92,202.73,15.95,470.44,116,107.93,105.46,137.27,102.78,101.41,107.34
"High income","Europe & Central Asia","United Kingdom",2010,104.1,105.73,106.48,90.7,265.69,206.52,71.25,92.13,116.77,108.4,105.69,139.13,103.27,98.2,106.83
"High income","Europe & Central Asia","United Kingdom",2011,104.48,107.01,106.71,93.02,209.9,220.15,26.84,-502.26,116,108.75,105.93,135.4,104.79,95.64,106.17
"High income","Europe & Central Asia","United Kingdom",2012,104.74,108.92,106.71,91.86,201.56,222.37,45.68,259.55,115.74,108.98,105.81,134.47,105.56,95.12,106.16
"High income","Europe & Central Asia","United Kingdom",2013,105.12,110.83,107.18,87.21,291.58,227.51,51.67,61.45,117.94,109.33,105.93,141.61,106.11,96.02,107.45
"High income","Europe & Central Asia","United Kingdom",2014,105.51,112.74,107.41,70.93,355.36,248.36,50.8,1291.53,118.45,109.45,106.29,142.86,107.74,96.15,108.18
"High income","Europe & Central Asia","United Kingdom",2015,105.76,114.65,107.64,61.63,321.02,235.53,40.91,788.57,118.19,109.57,106.52,141.46,108.89,97.3,108.76
"High income","Europe & Central Asia","United Kingdom",2016,106.15,115.92,107.64,55.81,261.42,215.05,318.61,2181.67,118.45,109.68,106.64,141.93,110.02,98.07,109.41
"High income","Europe & Central Asia","United Kingdom",2017,106.4,116.56,108.33,50,257.86,211.37,120.19,-225.45,118.58,109.8,107,141.93,111,98.07,109.77
"High income","Europe & Central Asia","United Kingdom",2018,106.79,117.2,108.33,46.51,182.72,225.41,74.98,185.07,118.71,109.92,107.12,142.24,111.1,100.13,110.49
"High income","Europe & Central Asia","United Kingdom",2019,107.17,117.83,108.33,45.35,191.98,221.52,19.35,656.55,NA,NA,NA,NA,111.18,101.28,NA
"High income","North America","United States",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"High income","North America","United States",1991,100.53,100.79,100.23,100,-105.74,101.9,46.97,-230.38,100.23,100.24,99.78,100.48,100,100,100.07
"High income","North America","United States",1992,101.06,100.79,100.68,110.29,186.77,106.41,38.92,-352.08,100.81,100.59,100.11,101.67,100,100,100.35
"High income","North America","United States",1993,101.59,100.79,100.9,101.47,145.97,110.46,61.31,-388.49,101.4,100.82,100.34,102.86,100,100,100.6
"High income","North America","United States",1994,102.12,100.79,102.03,89.71,213.62,115.93,64.26,-401.59,101.74,101.18,100.78,103.22,100,100,100.77
"High income","North America","United States",1995,102.66,100.79,102.03,83.82,142.33,120.1,75.7,-462.98,102.09,101.53,101.01,103.58,100,100,100.92
"High income","North America","United States",1996,103.05,100,102.26,80.88,200.03,125.45,101.27,-147.48,102.21,101.76,101.45,103.34,100.2,100,101.03
"High income","North America","United States",1997,103.59,99.21,102.71,73.53,235.81,131.69,119.22,6.82,102.5,102,101.9,103.34,100.28,98.57,100.72
"High income","North America","United States",1998,104.12,99.21,102.71,66.18,237.62,137.53,195.05,322.32,102.79,102.35,102.46,103.34,100.32,98.31,100.79
"High income","North America","United States",1999,104.52,98.41,102.71,61.76,252.03,144.48,271.6,575.41,102.91,102.59,103.13,102.86,100.28,98.44,100.9
"High income","North America","United States",2000,105.05,97.62,102.93,58.82,218.85,152.1,285.08,1441.59,102.44,102.82,103.58,100.72,100.37,99.61,101.06
"High income","North America","United States",2001,105.18,97.62,102.93,69.12,52.94,155.44,136.47,234.32,102.79,103.06,103.58,101.43,101.42,103.13,102.52
"High income","North America","United States",2002,105.44,97.62,103.16,85.29,92.35,159.17,85.01,-701.68,103.02,103.41,103.69,101.67,102.43,102.22,102.6
"High income","North America","United States",2003,105.71,97.62,103.39,88.24,151.71,165.34,85.56,-791.87,103.37,103.76,104.14,102.15,103.58,101.96,102.99
"High income","North America","United States",2004,105.98,97.62,103.39,80.88,201.43,174.61,146.44,-1520.4,103.72,104,104.59,102.38,104.59,102.61,103.57
"High income","North America","United States",2005,106.11,97.62,103.39,75,186.28,184.67,91.41,794.98,104.19,104.35,105.03,102.74,105.31,104.17,104.4
"High income","North America","United States",2006,106.37,98.41,103.39,67.65,151.38,193.81,180.87,129.87,104.53,104.82,105.26,103.1,105.62,105.87,105.15
"High income","North America","United States",2007,106.64,99.21,103.39,67.65,99.48,200.83,200.79,-1670.21,104.88,105.18,105.48,103.58,106.07,105.87,105.41
"High income","North America","United States",2008,106.77,100,103.84,85.29,-107.24,202.53,194.08,-122.06,105.47,105.53,105.37,105.13,106.64,105.61,105.74
"High income","North America","United States",2009,107.04,101.59,104.29,136.76,-234.51,197.17,93.33,-1442.02,105.58,105.88,104.81,105.72,108.3,105.22,106.07
"High income","North America","United States",2010,107.3,103.17,104.29,141.18,135.94,202.89,147.44,-859.87,105.93,106.12,105.15,106.32,108.74,101.69,105.28
"High income","North America","United States",2011,107.44,105.56,104.06,130.88,82.23,208.83,141.93,-1633.38,106.28,106.35,105.26,106.91,109.6,101.43,105.55
"High income","North America","United States",2012,107.7,107.94,103.61,119.12,119.28,216.05,129.39,-1223.96,106.51,106.59,105.48,107.03,111.75,99.48,105.57
"High income","North America","United States",2013,107.97,110.32,103.61,108.82,97.67,222.36,143.71,-1027.06,106.28,106.59,105.7,106.2,112.71,99.09,105.59
"High income","North America","United States",2014,108.23,113.49,103.84,91.18,130.01,230.44,120.33,-1301.71,106.4,106.71,106.04,106.32,112.64,98.44,105.47
"High income","North America","United States",2015,108.5,115.87,103.61,77.94,152.76,237.86,235,1854.41,106.63,106.59,106.26,106.56,112.42,99.35,105.74
"High income","North America","United States",2016,108.76,119.05,103.61,72.06,83.1,242.49,212.29,1546.26,106.86,106.59,106.49,107.15,112.94,98.31,105.67
"High income","North America","United States",2017,109.03,122.22,103.84,64.71,117.55,250.99,157.68,-439.96,106.86,106.59,106.71,107.15,112.96,97.91,105.6
"High income","North America","United States",2018,109.3,125.4,104.06,57.35,155.22,263.05,106.63,3656.16,106.98,106.47,106.94,107.15,113.19,98.7,105.91
"High income","North America","United States",2019,109.56,128.57,103.84,54.41,123.73,272.59,137.72,1445.18,NA,NA,NA,NA,113.47,100.13,NA
"High income","Latin America & Caribbean","Uruguay",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"High income","Latin America & Caribbean","Uruguay",1991,100.34,101.72,100.76,100,1190.12,119.66,64.6,100,100.72,100.37,100.87,100.67,100,100,100.29
"High income","Latin America & Caribbean","Uruguay",1992,100.67,103.45,103.04,103.37,2667.44,136.52,19.64,100,101.16,100.74,102.47,100,100,100,100.51
"High income","Latin America & Caribbean","Uruguay",1993,101.01,105.17,103.04,108.99,893.75,157.87,151.45,100,101.59,101.11,102.91,100.67,100,100,100.74
"High income","Latin America & Caribbean","Uruguay",1994,101.35,106.03,103.8,110.11,2448.76,182.55,197.92,152.22,102.46,101.48,104.22,101.34,100,100,101.1
"High income","Latin America & Caribbean","Uruguay",1995,101.69,106.9,105.06,108.99,-586.84,200.15,181.66,154.29,102.75,101.98,103.92,102.01,100,100,101.23
"High income","Latin America & Caribbean","Uruguay",1996,102.02,108.62,105.82,108.99,1875.9,211.26,149.27,134.78,103.61,102.47,104.94,103.02,99.81,101.92,102.17
"High income","Latin America & Caribbean","Uruguay",1997,102.36,110.34,106.84,107.87,2874.64,245.12,105.72,111.53,105.06,102.84,106.69,105.36,99.53,108,104.67
"High income","Latin America & Caribbean","Uruguay",1998,102.81,111.21,107.85,105.62,1519.73,257.95,144.7,152.51,106.21,103.34,107.56,107.71,99.46,109.76,105.75
"High income","Latin America & Caribbean","Uruguay",1999,103.03,112.07,107.85,117.98,-752.17,242.45,219.62,231.82,106.5,103.71,107.12,108.54,99.78,109.6,105.88
"High income","Latin America & Caribbean","Uruguay",2000,103.37,112.93,108.61,141.57,-749.05,229.91,257.78,263.85,107.23,104.08,106.69,110.72,105.94,110.88,107.91
"High income","Latin America & Caribbean","Uruguay",2001,103.71,113.79,110.38,169.66,-1392.8,210.16,332.48,286.34,107.66,104.45,105.67,112.9,110.98,113.12,109.91
"High income","Latin America & Caribbean","Uruguay",2002,104.04,114.66,109.87,186.52,-2700.32,136.8,295.89,177.35,107.95,104.94,104.22,114.74,114.25,109.92,109.73
"High income","Latin America & Caribbean","Uruguay",2003,104.27,115.52,111.14,187.64,270.82,121.2,748.4,395.4,108.38,105.32,103.34,116.75,116.99,111.68,111.08
"High income","Latin America & Caribbean","Uruguay",2004,104.61,116.38,110.13,146.07,1682.93,137.79,576.89,310,108.96,105.69,104.36,116.75,117.63,106.72,109.88
"High income","Latin America & Caribbean","Uruguay",2005,104.83,117.24,111.65,134.83,2508.89,174.79,1065.74,799.15,109.25,106.18,106.25,115.24,117.5,107.04,110.13
"High income","Latin America & Caribbean","Uruguay",2006,105.17,118.1,110.38,121.35,1378.38,196.89,1724.5,1472.44,109.97,106.55,107.27,116.08,114.37,104.48,108.98
"High income","Latin America & Caribbean","Uruguay",2007,105.39,118.97,110.89,105.62,2199.95,234.97,1299.23,1221.75,110.26,106.92,108.58,114.91,112.55,109.44,110.26
"High income","Latin America & Caribbean","Uruguay",2008,105.62,118.97,112.66,89.89,2413.38,304.01,1579.01,2085.32,110.84,107.29,109.88,115.24,104.57,108.64,108.58
"High income","Latin America & Caribbean","Uruguay",2009,105.84,119.83,112.66,86.52,1427.11,316.08,1133.08,1489.83,112.57,107.66,110.61,119.43,95.47,110.56,107.95
"High income","Latin America & Caribbean","Uruguay",2010,106.07,120.69,112.66,80.9,2624.33,401.02,1217.53,2314.07,111.85,107.91,112.06,115.08,96.48,111.68,108.21
"High income","Latin America & Caribbean","Uruguay",2011,106.29,121.55,113.16,70.79,1736.06,476.09,1255.53,2473.79,113.15,108.16,113.23,117.76,98.01,112,109.22
"High income","Latin America & Caribbean","Uruguay",2012,106.4,122.41,113.67,73.03,1189.91,507.35,2639.15,2143.2,113.87,108.41,112.94,120.1,99.88,111.84,109.89
"High income","Latin America & Caribbean","Uruguay",2013,106.52,123.28,112.91,71.91,1559.63,567.61,294.87,2750.53,115.17,108.65,114.39,122.45,107.15,111.52,111.95
"High income","Latin America & Caribbean","Uruguay",2014,106.63,124.14,113.92,73.03,1089.22,562.87,1498.11,2474.76,115.61,108.9,114.83,123.28,113.26,110.88,113.3
"High income","Latin America & Caribbean","Uruguay",2015,106.74,125,114.18,84.27,124.68,522.14,1016.37,801.47,115.9,109.15,115.26,123.45,116.02,109.76,113.68
"High income","Latin America & Caribbean","Uruguay",2016,106.85,125.86,114.94,87.64,568.29,514.56,-188.93,-1198.28,116.47,109.39,115.41,124.79,115.9,110.08,114
"High income","Latin America & Caribbean","Uruguay",2017,106.97,126.72,114.94,88.76,871.48,579.27,997.47,-2302.77,116.62,109.64,115.7,124.79,118.79,111.52,115.17
"High income","Latin America & Caribbean","Uruguay",2018,107.08,127.59,115.19,93.26,544.84,577.79,440.19,-1191.63,116.76,109.89,115.7,124.79,119.28,110.72,115.07
"High income","Latin America & Caribbean","Uruguay",2019,107.19,128.45,115.19,97.75,74.7,541.41,386.95,-532.22,NA,NA,NA,NA,119.76,109.76,NA
"Lower middle income","East Asia & Pacific","Vietnam",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","East Asia & Pacific","Vietnam",1991,101.48,101.75,100,100,116.86,145.45,140.32,100,101.89,100.51,101.77,103.74,100,100,100.8
"Lower middle income","East Asia & Pacific","Vietnam",1992,103.45,101.75,100,105.56,169.5,146.24,172.7,100,104.42,101.16,105.06,107.47,100,100,101.84
"Lower middle income","East Asia & Pacific","Vietnam",1993,105.42,101.75,99.79,105.56,158.26,191.52,252.67,100,106.53,101.67,107.09,111.21,100,100,102.68
"Lower middle income","East Asia & Pacific","Vietnam",1994,107.39,103.51,99.79,105.56,173.28,232.31,429.27,100,108.84,102.19,110.13,114.94,100,100,103.65
"Lower middle income","East Asia & Pacific","Vietnam",1995,109.36,103.51,99.79,105.56,187.03,290.81,308.7,100,111.37,102.7,113.42,118.68,100,100,104.65
"Lower middle income","East Asia & Pacific","Vietnam",1996,111.33,105.26,99.79,105.56,183.1,340.53,349.23,100,113.68,103.21,116.2,122.7,100.16,96.4,104.52
"Lower middle income","East Asia & Pacific","Vietnam",1997,113.3,107.02,99.59,161.11,159.82,365.61,297.34,92.69,113.47,103.6,118.48,119.25,100.53,92.57,103.38
"Lower middle income","East Asia & Pacific","Vietnam",1998,115.27,108.77,99.59,127.78,113.01,365.93,220.8,69.77,117.68,104.11,120.25,130.75,100.3,96.88,106.4
"Lower middle income","East Asia & Pacific","Vietnam",1999,117.24,110.53,99.59,127.78,93.58,381.27,176.99,58.96,119.16,104.5,121.77,133.33,101.13,102.4,108.88
"Lower middle income","East Asia & Pacific","Vietnam",2000,120.2,112.28,99.38,127.78,133.06,409.81,149.71,54.2,121.68,104.88,126.33,136.21,102.53,104.8,110.92
"Lower middle income","East Asia & Pacific","Vietnam",2001,122.66,114.04,99.38,155.56,121.41,425.27,143,54.28,123.37,105.27,128.35,139.37,105.28,106.24,112.59
"Lower middle income","East Asia & Pacific","Vietnam",2002,125.62,114.04,99.38,116.67,123.92,451.79,143.55,58.46,125.05,105.66,130.38,142.53,111.23,109.35,115.36
"Lower middle income","East Asia & Pacific","Vietnam",2003,128.57,114.04,99.38,127.78,135.25,504.87,131.81,60.54,126.95,106.04,132.41,145.69,116.25,110.79,117.44
"Lower middle income","East Asia & Pacific","Vietnam",2004,131.53,114.04,99.18,116.67,147.75,574.56,127.42,67.22,128.84,106.56,134.94,148.85,116.19,110.55,118.19
"Lower middle income","East Asia & Pacific","Vietnam",2005,134.48,114.04,99.18,116.67,147.96,722.23,121.9,78.87,129.68,106.94,134.43,151.72,117.46,115.35,120.29
"Lower middle income","East Asia & Pacific","Vietnam",2006,137.44,114.04,98.97,116.67,136.8,824.02,130.01,96.66,131.37,107.33,136.71,154.89,118.47,121.1,123.04
"Lower middle income","East Asia & Pacific","Vietnam",2007,140.39,114.04,98.97,111.11,139.77,952.1,311.17,272.07,133.05,107.71,138.73,158.05,119.3,119.42,123.4
"Lower middle income","East Asia & Pacific","Vietnam",2008,143.35,114.04,98.77,100,111,1207.53,347.43,387.43,134.53,107.97,140.25,161.21,121.09,120.86,124.81
"Lower middle income","East Asia & Pacific","Vietnam",2009,146.8,114.04,98.77,94.44,105.82,1278.8,257.75,288.1,136.84,108.23,138.23,171.84,122.35,122.3,126.52
